pubkey,balance,transacted,fee,sig
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,274333000,125397040,15000,3iRDV4DfhAMpa4rLJVtvXjQ6DndRxZoz3kWzL3tFM6UJ2cQdHUGr1AkWFxH5KrFheJUekxptgFXdV97rtFHw3H1Q
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207543844,0,5000,2y9SAAS75hDoSGbsszmiWkFg6DAUJ4LPrSxfwcymnzZPvX2hFa74NNGnDePu2zsjZXxn1jnGyy7Ly6ZgNFMZefLQ
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207553844,0,5000,2SMoeq2wWntAyyY1wq88ZMrrsrUvbM8ArzwtenCRJWmbGUYPmQieeJtEdETFujwQx4yRPMNnPveC5zJQPfewRHcR
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,195906440,123357760,15000,51QtJeLsFLUN6y8AfNdBdex6ZUKKzB2n2niS7xT45TJgwfrFuC1576S93bvPC8LwbncocrQ945CCTp541uNfJFNm
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207548844,0,5000,5ptC2VkMCVFUWhCTebbW5xmkbwnam3zhexHtLNSvq25NYGse1xetywyfdoF4BHgRbxtPBL1k9WL1FhSMgKrHAUmv
GdoukGxcwBKBYF8nVAB2doHTCsKkNZhMkSSw3rMHa1qb,563318186,0,5000,46QZx9fFqQy6Vu2kP9QtJrwn7qZPVW7j2HNswuz7XgG2Tdjt2koUfBi5AURkAuBKUbfPDFD39AMnV9n21HXrW8Mi
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,22908465,0,5000,3MFwjZdoDE1cZbaJ1ggzwf9Hr7YuYw3NM5wvLUHyYaqnjFiJ6HxbcH3z9c6qkApD7NPNwyiCeUon7We95YTpVdf5
BMT3ZXdaeXkp5VpbGoyUG5uYYHnuYW1pGQ81LhNBayec,425768028,0,5000,5J7mLLReagdu3jX4gGACFTJyajBexjrg2xJYgdhRWoo9sm4riWSBkn5vhQM7V96F9bHWHTzJcCNUnVD2wQkmW8AN
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,74703511,0,5000,2tiqytSLHfKgKovZkrDwyS5Rvfiifjcn8YhBU6d6CCir5beaRzwPVa2bMJ7YsR6wqqfu4NZDj9D5ETW2tgMyVEek
Eh97gp6fyWycP96KTDaMRTUwVsXg16YgfqAsgBeJyuMe,5541672909,0,5000,3yWSEBntLGevMbtsDGgttnDj9axE9gK6Yg4AUYYZJPX6CBourXRC2qTHVA6pTUemkcs1kqPtovR8Sy5E6GVCaEah
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,478169474,0,5000,5q5ARbLpvk5XcqmuDG8eTCgUrE9osxN25G4wxBspJ4a1zAYEytADAhYXXTjytuHaBww4FFoWz3JSXmsX4tTFB2TL
9SERapwDoTJLZfx7prNjaC8xeKE85bZcYoo7WUK1h16q,48367071,0,5000,53B5eMVWiyA1PtZEx7Nrp2SSXWn1fdFC2uodnFgRjz3gnAFPKvMim6mukoiCbV6pVLXASyZu5e3uF32MRdJrdQ7f
4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,109107170,25397040,10000,2LyzP6qozbsHSvtLEj35G8q4sTGs2MvX3G3gGVJdGShVX3nULEosURmuZShevBSWUtoUjJNXv8HBTVYyfrExDEGe
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,80832151,0,5000,51coUfVWVKhQea5M2CP8NgLEoKxkv9qZNsFhGbWX3ZJnBzApCQW1RB5uZo8nab3GGdQdkzqBDSLUZ3wgXZHPHaC7
AKK8ZyzFAySZM4HAvU63ov9xmYzoEdZL7mVdYZ9u1Z7J,325381922,0,5000,39eGGD4QS6ySJXhCWQQ61NExriVU4WPNeVGYwUiGikpEfcG4Gktif997VwARye9bZDaDDURcmmWYKT4jvGNag5Xi
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,19812430,0,5000,2nMavBY8rLWkWDQZe3mGDnhmFjPRqUWqwDMPWx9126gSwd5YVE2zMCNFWMGKWZ8ap8YhYfREYC8HsfVcxT9itbWj
7zVWz6ocESuw2DtamCkU2cAVAL3NvZHEExGG9FpnpX6X,122242881,23357760,10000,FbtNEa1MpsWbyFymXwkraeS75rL8o5bXtGtaSY5vpRGtGhXfYLjL86QiMFz2gCXbHncwEZbsEfGz9gwujGbeVwS
6moykmsSusAWgy3EzwdegArVW7WJLpE7EKPCSWk5ihZT,56161649,25397040,10000,4AjytZAjuFYy2oNyBCH4QCdthVinYf7rNW44KtarWi8jJzQnhQaVYyrUxMXAM6yQ2MzGFnwTM4u4TRHPyHaG1EWC
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,72810357,0,5000,67AL4HjVcfCCav6NqXn7UvjDg27PH7LKrRNLVVLk4HWbGLk1fdg8boE1fvpHdKmEHJjqjitE5fmTdK6biiV4Vqww
4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,136499970,23357760,10000,67FfKojPvkbxmnuesjRRem7MmFsEn3r8if2ySNkdACdxvGz1X9i7RUr28mHb57JHSiuiMgKiA1bx5dBC8oaeyKye
2zMcKr8LrWiU3sdjnXjDaezHSyL899aNA8Na4oYaCuAW,274344960,25397040,10000,3dezcbVpEr9WiaPPMdx2mAYCPYconP9X6SniYqETxj7MyCV2oyNZDDTGtJsu75WTSVVh6BEyVCeCsx55v7b5UkQC
G5K8kjmKwHG3rbCaby8gUGfaEQAsSzGPNa12kYo4jKu2,225228460,0,5000,5ESVV1Pt6xT4q9eYhfzsTPTCyxYd6kUg58mpsXpZMT1ihAoQ7gA3JfajGxUqeyhZGvvfi4mYcXcpzhgfCG3puyoo
5qMJq1gyydMXyjVqk1ccG1wyCymcZgkNsBb8xhry9bNS,64497838,976612240,15000,575wY2ezpPZyTEVhkFtiS8yUqRHuAX8rcC5WVDtvUGxdS4inTUipQUGy1fFaXR1L2QpxjX2V7hicwxypoyrD2jtD
G5K8kjmKwHG3rbCaby8gUGfaEQAsSzGPNa12kYo4jKu2,248596220,23357760,10000,32sUdubBW9eMKKU3sH3N8z23jQEmrn3LLd2ZZ9x6KHKizw798KQE4v6123JiaRM8LpDzUJ9bswefiALJ1CtXYiT6
9SERapwDoTJLZfx7prNjaC8xeKE85bZcYoo7WUK1h16q,48392071,0,5000,5pm51jagw2JEjhSSL15CGewdJJTdP6hqWG96ACADPZoKfDmTunWyjXuw8kaoYqyjWSSoztWxnEDFnGKSFE1Nh6GR
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,7378370657,0,5000,bRhSKEBw9J4otQ5PjHcsPfVZDGj9Z8LftjFo49PmhKiQzwU7XD7CSLfiCqdhRg1n8rKTPZSeE9FH9Y2aHzk8otT
2Td1K6ssWVEwBvoRmvhxnd4FmBduiFkn7o3x987cXbXq,872929800,0,5000,23NXKudFUkQry2WHoQYbbWZapqYwraQv1s56WymCv92sYAGr3asVb5BsjuihE5UwPZGaR3vvQvWG9P6YaVxFtbGb
FhE556AmGVTz3ZSYaQ9a9711cUNyFjZHq3JVLdVaj4po,82202898,25397040,10000,5WYdtmhr3nk52bv9JmuukX46kHVn4qQxtcVhfH2mLpkcMiYJnuLZiTHPZ2rWZarUVJQbMcJA5k2uRyjEcFxL48EM
2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,87010160,23357760,10000,M7atkqajtNrPNRRt3Vz8FjVvP8dwf8M8iKn2QnmhAGMCLVjDjY8qehZUV6rNLQXtfZf7aM7mDEvwod8rbZrn24Y
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,1410382920,1323357760,15000,3rxBfmtMxFTLxZCopdv8NYe3ysDq5hwaL6S2LCxi6w1nEJfN82CBsFy9YkKWBeysbpaexbbLtZ3B9DdZYBsdCFSr
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,49900710,0,5000,2YyhUqufeX3YcUqxXLpa4W3ocsNxQG7FXCF273qtzwYv7HwDWA3v43eqQdA2CgQhzvPrZvMacSYTHcipptmSRA3y
G5K8kjmKwHG3rbCaby8gUGfaEQAsSzGPNa12kYo4jKu2,250645500,0,5000,5nsuVmAMo5hbPjGR3HXiywGy73PP4f3uGPLZj3H4gyMWofBKz4NnBHfLT95wyDjyacE4oGt3oaB3fD5oNxnKtj3x
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,49905710,0,5000,2HDPjEa2Zw8i4SDfofduzwzyn4yiR5zgX1DNEZ4w7uq8wb5hrrnHoZK7dmhmtFjWpoGoaefs5BPYyZDw6E5apT4F
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,69865216,0,5000,56HkMQVfRhYApCgaj3DADEx4UXyWAWv9AmdS8Tv6vMB86Rebx2K2JCf8jHwJiF4Y7MZ7WUCZrRzZdwDSaGoc7QRu
2hgpFidxumsV8wHciWZsCQUUdEgzXYxhAyNemvfmpu6C,1647724000,25397040,10000,2pRvDUaDqRCVocVdt6z8TaPBBFJpz3aBMyUZSwAHpVGaftch7JdrHGoMUBMiF9VNKR2nDgANhdThyea5VeTfiXoc
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,354221338,123357760,15000,51ELKStdhMpQqMLt43224HNFr7qrTk2rApexeBHjuZkWa6SwWHMb8Xoo77pF6CFzondMUoECjAu5zKHdWa3Lax9X
4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,113167210,23357760,10000,4UadN1xmcWC5cFMXJsjdHnwHRMK7k1K2bN7QMSJzXdQ8sx8Gvk8VjWG37J7YJhWnM6mPV1Sgk1RuMY8ghR5n1sHG
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,444274811,0,5000,3Qhqtrvpa67ir7wtLboVKkDrnaEdr1pmVq5JerSmRz9rF437N1fji6bdUMTy3Y1iWrp9XTa5DarFTC2BFvhSFK7h
5zJx674vs3ZYvdrt1Bs3BJCxghSttGsMxhfCLpwtS34r,42385400,0,5000,4izEaz9Jt6o5WEUjLtKgKxYXNEKRQowr4NUPzRZuN9w3WNJLemNt4162Pc5QF17XnJc5qxN7eZbFRLWPDxsgChKg
2Td1K6ssWVEwBvoRmvhxnd4FmBduiFkn7o3x987cXbXq,872934800,0,5000,NVFzrMwgFvjbypLcVhQh45n8ZsviqMc7kn7cPZaw9BdMHzvtPLv7vNWLMsUvGAVVBa4yqTkvVAMJprS9cReFxPP
68d6m1DxUrvzs557SNF1cY97MYmbrU6wfNU1minn7gQd,864816092,0,5000,Jh5cAbR5R2FXMoSf1TqpcbxCCn5xvbn8Nr7SThve8meMkjgss7HxRtKrTHVJ4FevuhrMgTrmzZAzeqmrWJrHSxZ
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,15170074,0,5000,5aV7DRQDPHxMjLeV9euEcVMufYoh599gSD9R3yvpUdTWLH5HAWhYrCSEHm8cRmNBoC4iPSVQG2G1kj3zWJTZvAxB
6LXnRFodWkHZTEpjXaSW7FDPHGo7Psm3taNGdzXUzztp,36225206,0,5000,2c7V8mprGk1rgxdNerSFP2qFmtPZNgPRKiznpQWzkdKn9QiTepizPsxa2Ct2e2JqS9cyT5Wr3MKnvAMCaw7Qi2w9
2656VKu6bH6c6fpf8GWYW4BmnPq7JTF9JbrT28acfkTA,144811670,25397040,10000,4iC7GydpLLpJW5DnkT1iwa1afkr9545fmatR4XgMt4VeMpwBAuzduvytVbkZayYXkKHwKPy2hhNA6TeUzbTeQE1A
6LXnRFodWkHZTEpjXaSW7FDPHGo7Psm3taNGdzXUzztp,36240206,23357760,10000,SzJsL4zqRsxoWZpkp2VjWhoTqRq99JdaPQsKk93eyhTaL1L38XjiAg7qQoQfGM7oB82ghWJkD4Ms2RiJ779pYPP
8uy9rHyGZR7QRDuWWLPBoSA53Q7y31WXVLTYiBLasFcq,946615560,0,5000,4QFHHmBLwE7obacXqnFPTU1gMvpqn6b4LnW3mWB2RwoqBLQLXb4jzn8Jn8bM21cZSUnYHhriWn4hrPkX5nRrbUWD
A64SpfphTxsuPzRcFvjAYvB8kUPvawadr223shDqJzPw,36658120,25397040,10000,45TpcKo3HkyEWcyYQzEFdww4up9J7vhfU2dq25Vb7Hwmy1St9d2t5yCUgRef7tMUZ6dugVmYiv4F8SQAxnUVtpEW
DRRiEN9sSTzVSjwgP7LwrdWs5PmmSxB1RpdJUjcnS5vn,2336147823,0,5000,2ACBMsz99CSYR6moM83zD1CNKGrxBY1uoKbtUyyiYcfTh3maox9dPEybco1q5b7XVThaM1UsHPCkov8Y38b2PJ63
6LXnRFodWkHZTEpjXaSW7FDPHGo7Psm3taNGdzXUzztp,59607966,23357760,10000,2yZWxv9Dw4cdf5tRdqVRtAm5JtQo1EWvwH65UZMx7w4r1GEto8KJpqX4Pg6ChzYfNtzFo3UwDVJ6DiWoK5EAUe4x
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,23209161,0,5000,4wBMb5q9rpVVMtdr51Pn52NscCXgffzQ6jdBJ11BNiWepwJYuWatKQSoEKdMd6YSPpHUcRRHToqjeGYJLfpU75Bp
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,23214161,0,5000,3zoZUm2pDztgPKZV7moHWJeHrUnvQYd1Z7vhFHFdEDc186F67BkWQj2y1CdQejMp31eCGD18TFyZoysdYybRrVn4
EWKdvtZhtSaTJt8P9XRc75qJb1TdF9FPwisXzZwLJ7HV,173490574,23357760,10000,htdZV39VU1Qg1T8JSunKVXcnW2ZR4Mb3Pivqc4Kyma3qAoBt3MEmFAmS1wnoXq2eCY7mcYLScdrjC1w72HdGPmY
FLBsV4NHdsjSMg7LBJGPcpoEbUuAkrZAG5iaEnBtBt9k,91188279,25397040,10000,59KMidpGpbk62U5fpMWJRP9gDrjrGACTr7jAsq9UwYKJ73B53MVsy2SGy4z7hc91ULgSF615GwxKLTtvDgM8B9tU
3av3GagvYh518YFDE6QxYuhXdUR5fA9DmTYqnYjrXdu2,5224238490,25397040,10000,56iJ4mQ2mYHbmu3bMJhrNzTVFGdJ2n8uv29aqjCN2WtqbHSupKbUNHsWVhWqRvNMo8wzAymJNZ1EZSxukWZZdNau
4JfcgCS4EYpRZccCdE1DHrkeL3B2DAf5A8zmPj68U3CL,3985906440,25397040,10000,3rAZUCQJySZHKpr6F5zZdXNurjJe9HKvSPD5gkeSwVbLhkmPfrFzxVur6FvTEaw71bLnbCYCDzCUTfzrVrAmos1p
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,212418400,0,5000,4JCcH9TkEEtBNQXqwaHKFgrbaji3ZbTyAiwAjPvWs233wBw3gvWLLyjqSxXBTzF1wtttWKizdVTZx1gSLQngAzpc
E2EBXL3vYhdpVRgzCSFGqH2h9u6fhDYGXVQwou1R6ECm,282579282,0,5000,2LU58HCht9iz6ZXVjmjwNEGWmCKUyAPs2We3meywZxmdqcNeRAjjr5okQFLpHgRaKy3FVGJCseQMUCNPSTkydsJe
9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,100436723,0,5000,3JKiqEvZi3Xv7wZdEScbAxgB18imVCtWs2sso9feg9qTMy1dsLiJQrmVkgSTTkJ4AKXMEbaTBkjRNbcAwyNPghpj
E2EBXL3vYhdpVRgzCSFGqH2h9u6fhDYGXVQwou1R6ECm,282594282,0,5000,2Vz9vdnCN3aDgHcYR2VxXLt73prgyEuySoh6JgkCR7pBH4jXJqrMJwSaxmrX3KJLmu1pYtU6yzagEG8DovucLXNf
GLLbNB2JwxaCpf7AXVormsPTtxKTmU5xGfSgjrwt3UXY,743289760,0,5000,2gpzw97CGgYisxQiM6xdn6ugCQhNPwvUdLHL2Rt1f5TViEG1NQFfXoGrpnYhCE1cDv6h18s8ZQzpoSTVswuaGiSv
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,23219161,0,5000,566EJXC7urpSRC3kbQgxDJcLpr8pYG36aZGrBT1NMc1YCDZKs2hTxVBzoPQYndfv1teQmhHHDQV88TancfEW2vGT
E2EBXL3vYhdpVRgzCSFGqH2h9u6fhDYGXVQwou1R6ECm,282599282,0,5000,BfcWgtKUAvRuwL8x68rSwZdHkRVGU42Es8nDesvfLsTzUbdELa6wwHWb8FkQEHhdn39chGjvzcAmUzoigwpkV31
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,119138469,100000000,10000,5wPHxH6cjvNGXaVt6rzQxE1TW3whHuRkY1X2uTmF8GDYxdVf7FvgcoTTeGdcYRDExF5MGDeZexfhn2pjcyFCuNqf
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,289215418,123357760,15000,4q4oNdj7LE4H8bnRBG4xC5iTmxyriS5UPL8GnaKVYRguapyZEiakV9CoGnc93n4cQsUqLbPWeaSoqL2qWEpc5Te7
63teVPvKS7F2PXBiaq5YW43ktGNP4RmuEgYnpPLgesZH,19148469,99980000,10000,3UU6cZ2WnsQPeUgaq6tbbzRPS1Zsnf2ZRRQVSkM4Nrc4iaJe5jRABKBf894EU3YxiPRFeUwotF9rBpp7ZTcZ7cyQ
E2EBXL3vYhdpVRgzCSFGqH2h9u6fhDYGXVQwou1R6ECm,287674202,0,5000,nkxLt24mEdVe9vpx2aRTAuy3tGMmGbDyd6bczZazbdAhT9NVtwE6sPZjuA2NoWP7U76uzqWp9znMHCVdQbsAxDE
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,455500919,0,5000,VF1ep3tsKP8cQtfvMmFLwnJH9u3ADJ9Ss5TMP2ptitcQvCo6rSv7qgSmz5EbURzNfAZJroCpnMwfQtSvEms2XFW
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,119158469,100000000,10000,2D2A36fQf2VkHsG6bUDYcnoHf4fueJQkU6sfUWxmoV3Pj8Ms8izur6bMiaAtgoqBcUJVk3t3ejk3UYDKrmYwuhPE
HW8WPPxtSMD5bFd1WJ5zrL8d9XpuMeHCrig84HtvsgLX,606297940,4078560,5000,4qPLGjrvndXoWm4dWAv7CCMSY6vKcoCYqFbqLk1jagfTXUA25ARsX9XdwcTmxmChJ4xzJfUBgVxotkJTNaApuqSh
2DDedYdWkqj6gyndghxWJSGmDBkGPNxLUkn5eKdPW9ej,34145920,202029280,5000,3yDLn9bCLyzKbbnqo5VGQB4QDHZcWYWQByMu6EmMKfYtp5C9C4vPCCyv1r1Y9pT8LAbqKP9JY8CZMMRSAErAuTnZ
9jEiF3EJAvAJYD8mw6C2egnQpJi67CgPYnSKQR6kiH4r,8454355843,76612240,15000,4v7k2zuQSa1CBqF7SzpZhvDvRTyBqcAhRZUjYJK2qEsYH19VSSZozPUQc7cSbUayrstGTUvj6oHLMR8EqK5P4TGW
4EBGSW4skexx5JZyh2HPdL5SkQvvjzeQ1i89S4rkhhYu,3255798616,1199980000,10000,18wNHzdmTBLJWvyf32hsdEEn41oUSwmNCUrMDZnJZNBUcSWcC3r1DM3mvoPYhVecwyJh88mUgtYTgAZjrQnJ7Pc
EoEav2ixadHvU6V7FupwyedNB8iBxZBQQRiS8Yo3xvpE,280636020,0,5000,3gQnK1KqGFF8Y3N8zUQ6zsB7uwzKLm84WnPkDWVn7RBBZKqrvNA8fE94Z7JExHWGWA8yThNpzqRUKDZs3FdxuMp6
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,480922959,0,5000,5bhnr27ihpzCmDSKaR6yLujpf2Sc4mXWdfENNAsahYWi7mY8ufazjBN5yQuzaZuPJbdZRsbo2hc24VVwSBjRJeia
88D8aCo16h2VnpDuXNfE3q36QfgAH2gPUTLffRC3h6TG,471903020,0,5000,5Gs3h3ixmfLx3woyg4GWKQw9pzpE9NrweoF5mCjZayM2C65ZFMFdCscDv1yaQe25Sf65wn69RzAcPeAbtoREsJzK
7SdieGqwPJo5rMmSQM9JmntSEMoimM4dQn7NkGbNFcrd,439650720,124314180,15000,3wiKA17DwwC5SLPAjRRhJL4KiWCjB1mgQSGwbc2BEWkJ2oqimqCopC8ZwesyBTrCTdvcUZAkQRuWpr3djLpzVhV7
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,1601962679,1023357760,15000,z8Hiw6xF8jx4GuoBywYjhgg77ppfGXrmxWEd37Y7Apq9jGUgSmh1MLBnnc5kLHVSWiCzgFVpyi9uLLZnEbvyNv2
7pYydxq49E79M3UHwBhcf9TjpiiuEB6ViSyoH2BBzWMd,56768988,0,5000,5WVyGYtPJzZmfXeptDsJx7xF2sjw4yyJNVgkmahpgNaSWboqxDksDCfyNZ16g122BUKTfmATpdqzgGZZaR9jPurB
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,37072552743,7000000000,10000,vc47jzjhHG8e9Kxu2TNHwjpd6aHeDXWsPCHhA9zQccTaA4zdCTtPvMXMogtj8ZteN2Ev2ESsLf4NrSHuKTrQsaY
BqfCPS4fefCVn4A93xQokkJzdTmd7DzCAw15kkNN3EJG,295147400,25397040,10000,pkuM8rGVJeYRTuzaEEYHSVmag7Vdrfy8nWcBFSV13Du2n8rkMoVVYfQVDLdmUCmCfdwQ1h2aBtH5CfnQ913ZGZA
88D8aCo16h2VnpDuXNfE3q36QfgAH2gPUTLffRC3h6TG,471928020,0,5000,T4nnaTfhpgGDHzTkf8kvWBJFvF1yixEZ7ggXYQiRYBNEXijAKnkrXKh1CmqALRVS2uSs9Y3KyNPD2MvLh88iKkF
FfXiMmYUPQBoo7mHzLZHTGi3EPp29zKsaVeF5mpamosU,332156605,23357760,10000,4SFD8Gcx8Lw2Fz129kXp7B867ZX25a8AYssFyqKLo45Dk9GGDBRrcVWXoXRmbHLpJXj7oTfXzwc4Grggefn2DU1p
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,418520160,123357760,15000,KEajuA4nF8bw9ASgPsURqrQ1n8dFNNFd2g134T9ET8Pj5wSDYR2r1mC5Vzf18wpgPf8givNh6pZdtXvQaXuKRh7
61TjsWy5ZRg662dGa7iwx4Q4u9tcWUQCiqiE5JWdHodZ,1000000000,14576612240,15000,5dgT85C4X7hRLgoRB5xfkLnYqZZpWBLBrRNmVBgBBFosjQBaqa2yPrwfDkbM7z6ntTpVuUD8BWax4MUB3KkJt7pZ
88D8aCo16h2VnpDuXNfE3q36QfgAH2gPUTLffRC3h6TG,518673540,23357760,10000,36ecFaqkZ6r7N82eenWzM7Ew8WAU1moMbpb9ATSZVEMCEU4tTWs5SGQKQ3gWgE9YXiQDKEeQvgBU2aSKxVHaobLq
CiaNoAwtYjfB8m7tGoHyYkBot1gC6m9uoWPTTweZs9XD,19074455160,23357760,10000,uf62s8TPBggX2mchNU6zeU7eukbSSm9fYtdabgrcjY12AB1n8y8oMDPSDqNFXm722ufKgmojHQTdHgkhi7nJmFm
CiaNoAwtYjfB8m7tGoHyYkBot1gC6m9uoWPTTweZs9XD,19099862200,25397040,10000,5q7EvDDALDHkBxy61ZmTb2Qc3ZEtfX3gmL64zskq3CtBVJy1qHRxDferEgpX9WhZuADR1BEf7Uz4xbkmQBPXiebY
88D8aCo16h2VnpDuXNfE3q36QfgAH2gPUTLffRC3h6TG,495300780,23357760,10000,hUEQjKv4bG9uvgYoEEq7ahzWFXdYCVjBEsyv8dd9mw2WkWaS86zCDpQ8TTHUBZdnjBj5v24uCAzFjjass35FhQ7
5F1afthopqQGh2vL6WZqt6vrmofS2sxeQiutzigU9tR,68996396,276612240,15000,2SbzVss6YvXZCergjpkkQbgETed6DydaAEtQKp2mpYhCuqMQ8xijDydPiNrvPq5VugLJzHKqrNjha9zp8u51HCgd
88D8aCo16h2VnpDuXNfE3q36QfgAH2gPUTLffRC3h6TG,542051300,23357760,10000,2TdJES7fXGqRqXCQuxpj8yM4fUm8NCYeyN5P7whbMTjZ4R5B6ikmxSmhueC2uLCnmdXXhuC5AbktQCUjKMMyrp4P
2mSoVFguVNMT1oXKBG5gfKaHeFSP8MCHobV2jUL8Xves,601072885,23357760,10000,3B7gaVx5ARy6F1D5TBYxsGV6rPXVNUJRbZW1FQwLfTe7QoFs73zzEU7KXmcYMUmjsVLCZoU8j8jrirfowdFHPowe
5SpmMBq7Vnr1wCmD1JHXdSpaYMxJ3VYXFUCpe2GmF7xY,400991260,23357760,10000,3Jk8hYrcFR5b7VQgmAtxQg6S6mfXTHByacrNgoHz1AJ4FgNwMxFBLEXLfdkMkEPcn1jeD3cPBRdew5amTzzGpCUw
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,23239161,0,5000,39kjbLHQv3BoYdLHiEWHJHD1B2zYks5u5yYHMK9HoRTXTnisnrupnyxyJnQWS6PhZrvhf6nGqRwftmJqBQDbvddd
CtTxwCc83BgrCWZ2mzb15qUBkry64ufdWsQxpGK1fdbz,32212933,199980000,10000,57Mg4Wy7WEicbP5xTeziM5AgHDUjQ8kJQPphuN7ys3HaiZeN9AhE3A8TSjcGjKx5gNsx65Q2ZAz1Xeky4DzDNvLQ
BtHcEq6Nr8iPmGCvY8KKdFmT34GgqWKZn4F4FAEoVHiB,245060400,0,5000,36k48nGHtJTNpQLmBBErq9F2CNYujwyUcimebVRNKh3jsMpman6gcm2yyaK6EDFPLYWKepRtL93CXUkuGmeCiLab
9vTx11C4yVK4hJsymMMBvHbBZgzKWXCVt1DMHkbJQAUy,170330288,25397040,10000,5Q2AB268RmGf9Nke6xFBdFikvVdTFoocHjz9csHGNH72cyfzF3WM6qu516gzn2Xqun1iZuo6yW2HNhroPGwfVT1V
6ourCivURANHmrwA1wVTWQjt6euNaPPMLtZx2QKHDNKi,1452829280,676612240,15000,2Cy2HFNbh555rGkt11kNcv4cV8YZgDFV2THFdDgTRvAcuRhWRTddeCFB7DPdAWHMnwET2tqoojrY8BvQ6KNZZD1r
673nLQ9xnen31UH5CpDK1SYi8n5YeRabVo6AMUboiGyD,26464772,23357760,10000,2atcUsQ2q7sw56bGfhKdRN8sTnYnUz8VJf1nhGczgqYpVeP5WPzEGZWUJRmnNrCQEqE4EanRobHQ2JZTKRDU2aqo
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,23244161,0,5000,4SWwSKKHMCnpQvejjEm7ekRMCDXZipr6jFbNRaoiJvEvRJR6nDbW7wcVsJWgBuGXVptuAoskpqTbRkK5oHNWUfaJ
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,26898300920,26800000000,10000,3ZDE2LAU5NBzCj12jrgkSdgdsfA3NaCmrHfyPpD2cw3sPja3zYFvJtjpmapgjtbWqHFRBjD8DcBoXP6TjcUchirQ
72FzjsFmzpxoUkHRzBFLzXqDbYW4rhBNd5U8k9omUzcY,263128297,18767880,15000,TWvrNmvqkEHxnk91MzKy6Q81zMoPwpKXbxoBuM9LDVJjetZBWRE6aAxQrWPypuLUrXDshxHEKgv7vuQKG15aEPM
